Node Number,X Location (m),Z Location (m),Directional Magnetic Flux Density Bx (T),Directional Magnetic Flux Density By (T),Directional Magnetic Flux Density Bz (T)
444530,0.75793,-1.525,-1.34E-12,6.09E-14,-1.09E-13
446818,0.75623,-1.5127,-1.32E-12,5.73E-14,-1.21E-13
444336,0.39954,2.67E-02,2.33E-12,2.27E-14,3.27E-12
427769,0.4147,0,2.52E-12,3.90E-14,3.20E-12
427780,0.40668,1.00E-02,2.47E-12,2.93E-14,3.26E-12
445366,0.47602,0.11601,1.37E-12,-4.27E-14,2.47E-12
445365,0.45695,0.11961,1.34E-12,-3.93E-14,2.64E-12
447935,0.45388,0.10474,1.49E-12,-2.60E-14,2.60E-12
444263,0.45142,0.15596,9.68E-13,-1.22E-13,3.03E-12
444265,0.45025,0.16847,8.09E-13,-6.97E-14,3.34E-12
446663,0.43786,0.15829,9.39E-13,-5.25E-14,3.32E-12
444525,0.75,-1.635,-1.34E-12,4.23E-14,-7.09E-14
444521,0.76,-1.6302,-1.43E-12,6.59E-14,-5.79E-14
446134,0.76333,-1.6435,-1.46E-12,7.79E-14,-4.68E-14
433577,0.78667,-1.4676,-1.49E-12,1.22E-13,-1.68E-13
433578,0.79,-1.4809,-1.50E-12,1.18E-13,-1.43E-13
446168,0.77667,-1.4724,-1.41E-12,9.08E-14,-1.55E-13
433587,0.7846,-1.4372,-1.51E-12,1.30E-13,-1.73E-13
433585,0.8,-1.4311,-1.65E-12,1.66E-13,-1.77E-13
445161,0.3475,6.53E-02,1.80E-12,2.57E-15,3.69E-12
445159,0.35701,5.00E-02,1.99E-12,1.76E-14,3.66E-12
445779,0.34417,4.86E-02,1.96E-12,1.81E-14,3.81E-12
446474,0.68129,0.10686,9.35E-13,-2.11E-14,7.15E-13
446607,0.67481,0.12166,8.71E-13,-3.04E-14,8.45E-13
446960,0.76819,0.17541,5.78E-13,-5.47E-14,5.67E-13
427779,0.39326,1.67E-02,2.34E-12,2.62E-14,3.40E-12
446826,0.75623,-1.423,-1.28E-12,7.50E-14,-1.94E-13
447626,0.76163,-1.4068,-1.29E-12,8.44E-14,-1.88E-13
427778,0.3861,0,2.45E-12,4.54E-14,3.56E-12
434410,0.44057,0.1854,6.66E-13,-2.03E-13,3.78E-12
434402,0.48124,0.19004,6.66E-13,-2.97E-13,3.38E-12
444425,0.42632,0.13806,1.18E-12,-7.84E-14,3.07E-12
444424,0.4142,0.14638,1.10E-12,-9.90E-14,3.32E-12
445723,0.42691,0.15409,1.02E-12,-1.26E-13,3.26E-12
445364,0.45906,0.13832,1.16E-12,-8.05E-14,2.76E-12
445557,0.33778,0.16899,6.17E-13,-2.91E-13,4.63E-12
445556,0.32387,0.16667,7.44E-13,-3.31E-13,4.71E-12
446717,0.32719,0.17732,5.28E-13,-3.85E-13,5.12E-12
444533,0.75,-1.5453,-1.30E-12,4.04E-14,-1.19E-13
444120,0.53819,0.13325,1.12E-12,-6.27E-14,1.97E-12
445386,0.53096,0.11947,1.25E-12,-3.88E-14,1.91E-12
445492,0.37956,0.10465,1.42E-12,-2.66E-14,3.36E-12
434419,0.4148,0.1812,8.48E-13,-2.78E-13,3.89E-12
445725,0.4038,0.16659,8.98E-13,-2.31E-13,3.76E-12
444333,0.39058,5.24E-02,2.00E-12,1.27E-14,3.29E-12
434437,0.36045,0.18312,5.71E-13,-3.30E-13,4.40E-12
433576,0.8,-1.461,-1.61E-12,1.55E-13,-1.60E-13
433586,0.78667,-1.4526,-1.52E-12,1.28E-13,-1.72E-13
434449,0.33352,0.18982,4.06E-13,-4.65E-13,5.45E-12
427832,0.24891,1.25E-02,1.86E-12,3.22E-14,4.97E-12
446671,0.38096,0.14295,1.11E-12,-8.01E-14,3.50E-12
434408,0.42963,0.2,6.49E-13,-4.08E-13,4.10E-12
443617,0.33461,8.19E-02,1.61E-12,-8.07E-15,3.79E-12
446544,0.31819,7.64E-02,1.60E-12,-9.91E-15,3.95E-12
443614,0.31814,9.44E-02,1.44E-12,-2.11E-14,3.91E-12
444368,0.31146,3.10E-02,2.02E-12,2.90E-14,4.21E-12
427799,0.3289,0,2.29E-12,4.51E-14,4.24E-12
443612,0.34128,0.11701,1.30E-12,-4.62E-14,3.73E-12
443618,0.34854,0.10823,1.39E-12,-8.87E-15,3.63E-12
444254,0.35525,0.12524,1.25E-12,-3.59E-14,3.62E-12
443594,0.22492,9.08E-02,1.17E-12,-1.94E-14,4.67E-12
445631,0.49547,5.79E-02,1.97E-12,9.78E-15,2.10E-12
444761,0.30323,4.58E-02,1.86E-12,1.96E-14,4.23E-12
444763,0.29596,5.93E-02,1.72E-12,1.53E-14,4.24E-12
446166,0.77126,-1.4437,-1.39E-12,9.79E-14,-1.80E-13
444537,0.76,-1.4507,-1.30E-12,6.79E-14,-1.89E-13
433568,0.79,-1.4958,-1.51E-12,1.07E-13,-1.11E-13
433566,0.8,-1.491,-1.60E-12,1.39E-13,-1.24E-13
446819,0.7746,-1.5019,-1.41E-12,9.06E-14,-1.13E-13
447648,0.76163,-1.4965,-1.32E-12,5.28E-14,-1.39E-13
444255,0.35951,0.13597,1.14E-12,-8.06E-14,3.64E-12
447643,0.76667,-1.4773,-1.33E-12,6.44E-14,-1.51E-13
446542,0.30966,0.10694,1.31E-12,-4.19E-14,4.02E-12
443616,0.35314,9.58E-02,1.49E-12,-1.78E-14,3.58E-12
446863,0.36711,0.10406,1.43E-12,-7.42E-15,3.47E-12
434421,0.42576,0.1854,7.63E-13,-2.05E-13,3.94E-12
443931,0.41419,0.11518,1.39E-12,-3.71E-14,3.08E-12
443935,0.42478,0.10417,1.50E-12,-2.25E-14,2.91E-12
444427,0.42421,0.11934,1.36E-12,-3.72E-14,2.95E-12
445427,0.16662,8.56E-02,9.41E-13,-9.84E-15,5.04E-12
445429,0.15709,6.89E-02,9.82E-13,1.20E-16,5.18E-12
446500,0.1745,7.22E-02,1.05E-12,-3.43E-15,5.07E-12
444132,0.31754,0.15417,8.75E-13,-2.19E-13,4.33E-12
445555,0.32603,0.14167,1.01E-12,-1.49E-13,4.09E-12
444134,0.3091,0.1375,1.05E-12,-1.30E-13,4.21E-12
444284,0.30101,0.12083,1.17E-12,-6.35E-14,4.13E-12
444283,0.29308,0.10278,1.29E-12,-4.44E-14,4.18E-12
427810,0.32002,1.57E-02,2.14E-12,4.08E-14,4.21E-12
427811,0.30604,1.53E-02,2.10E-12,4.01E-14,4.37E-12
434428,0.37037,0.2,5.33E-13,-4.33E-13,4.65E-12
434438,0.34833,0.18982,3.71E-13,-4.19E-13,4.93E-12
444529,0.76,-1.5404,-1.41E-12,7.02E-14,-9.95E-14
446152,0.77127,-1.5335,-1.48E-12,1.04E-13,-8.55E-14
433558,0.7846,-1.527,-1.56E-12,1.35E-13,-5.40E-14
433556,0.8,-1.5209,-1.67E-12,1.51E-13,-5.25E-14
433567,0.7846,-1.512,-1.50E-12,1.11E-13,-9.31E-14
444390,0.21276,0.1293,8.69E-13,-9.03E-14,4.82E-12
445791,0.20399,0.13969,7.58E-13,-1.27E-13,5.02E-12
444388,0.22073,0.14399,7.89E-13,-1.50E-13,4.96E-12
445401,0.25886,9.60E-02,1.25E-12,-2.47E-14,4.45E-12
434429,0.37527,0.18312,7.63E-13,-2.68E-13,4.24E-12
446183,0.77667,-1.3827,-1.34E-12,1.05E-13,-1.63E-13
447621,0.76667,-1.3876,-1.28E-12,8.24E-14,-1.94E-13
445356,0.37908,0.1685,8.23E-13,-2.41E-13,4.00E-12
434467,0.2561,0.18333,7.81E-13,-4.56E-13,5.84E-12
434476,0.24129,0.18333,8.36E-13,-4.00E-13,5.77E-12
444131,0.29252,0.13333,1.04E-12,-1.33E-13,4.37E-12
444133,0.2828,0.14583,9.30E-13,-1.48E-13,4.53E-12
444282,0.27471,0.12917,1.05E-12,-8.09E-14,4.45E-12
444720,0.20259,6.66E-02,1.24E-12,1.09E-14,4.96E-12
444146,0.24637,3.92E-02,1.68E-12,2.00E-14,4.82E-12
444147,0.26063,4.06E-02,1.76E-12,1.90E-14,4.68E-12
446735,0.25469,2.64E-02,1.85E-12,2.12E-14,4.83E-12
446154,0.77667,-1.5622,-1.56E-12,1.08E-13,-1.03E-13
447662,0.76667,-1.5671,-1.45E-12,7.84E-14,-1.22E-13
446153,0.76333,-1.5537,-1.44E-12,8.39E-14,-9.58E-14
433557,0.78667,-1.5424,-1.64E-12,1.44E-13,-4.48E-14
433548,0.78667,-1.5573,-1.71E-12,1.38E-13,-8.62E-14
433547,0.8,-1.5508,-1.79E-12,1.69E-13,-5.47E-14
444808,0.74425,-4.91E-02,1.27E-12,-4.04E-14,7.93E-14
444252,0.34123,0.14618,9.96E-13,-1.55E-13,3.97E-12
434436,0.34074,0.2,3.76E-13,-5.39E-13,5.34E-12
444040,0.41199,-2.6136,-4.12E-13,1.58E-14,1.39E-12
444042,0.42091,-2.6242,-3.84E-13,1.38E-14,1.40E-12
445755,0.40358,-2.6223,-3.86E-13,1.44E-14,1.44E-12
443596,0.21255,8.90E-02,1.13E-12,-1.63E-14,4.77E-12
446556,0.22279,7.80E-02,1.25E-12,2.79E-15,4.74E-12
443593,0.19935,9.54E-02,1.03E-12,-2.59E-14,4.82E-12
446501,0.19723,8.26E-02,1.11E-12,-3.74E-15,4.88E-12
434448,0.3196,0.1875,5.33E-13,-5.05E-13,5.53E-12
427825,0.27748,1.39E-02,2.01E-12,3.53E-14,4.70E-12
445762,0.28322,2.92E-02,1.95E-12,2.43E-14,4.53E-12
427824,0.29174,1.53E-02,2.04E-12,3.94E-14,4.53E-12
427809,0.3003,0,2.16E-12,5.11E-14,4.53E-12
434456,0.28876,0.18611,6.48E-13,-5.01E-13,5.74E-12
434457,0.30478,0.1875,6.18E-13,-5.64E-13,5.67E-12
446564,0.29725,0.17361,6.85E-13,-3.61E-13,5.27E-12
443932,0.40108,0.10881,1.42E-12,-2.96E-14,3.18E-12
433539,0.79,-1.5856,-1.64E-12,1.28E-13,-1.35E-13
433549,0.79,-1.5707,-1.71E-12,1.33E-13,-1.13E-13
433537,0.8,-1.5807,-1.78E-12,1.58E-13,-1.19E-13
444345,0.43064,9.21E-02,1.62E-12,-1.34E-14,2.80E-12
445613,0.4445,9.58E-02,1.62E-12,-1.19E-14,2.65E-12
444342,0.44034,7.95E-02,1.77E-12,-2.71E-15,2.68E-12
444144,0.24373,6.66E-02,1.44E-12,8.78E-15,4.65E-12
444148,0.23788,5.37E-02,1.51E-12,1.64E-14,4.77E-12
446555,0.22931,6.68E-02,1.36E-12,7.30E-15,4.76E-12
434447,0.31111,0.2,4.96E-13,-6.44E-13,6.00E-12
446644,0.27595,4.27E-02,1.82E-12,2.00E-14,4.54E-12
446167,0.76333,-1.464,-1.32E-12,6.91E-14,-1.75E-13
427787,0.3575,0,2.39E-12,4.81E-14,3.93E-12
444399,0.21648,4.19E-02,1.50E-12,2.43E-14,5.03E-12
444396,0.20213,4.35E-02,1.41E-12,2.48E-14,5.13E-12
444719,0.20911,5.54E-02,1.35E-12,1.54E-14,4.98E-12
446664,0.43692,0.12705,1.28E-12,-6.38E-14,2.89E-12
444253,0.33279,0.12951,1.17E-12,-6.71E-14,3.85E-12
445772,9.69E-02,0.16963,2.15E-13,-3.29E-13,6.51E-12
427831,0.2431,0,1.86E-12,4.36E-14,5.10E-12
427843,0.23461,1.25E-02,1.77E-12,3.36E-14,5.10E-12
445158,0.37769,6.91E-02,1.82E-12,3.89E-15,3.36E-12
445160,0.36603,7.92E-02,1.68E-12,-7.14E-15,3.48E-12
445592,0.38338,8.16E-02,1.67E-12,-5.30E-15,3.29E-12
444135,0.29092,0.16111,8.17E-13,-2.49E-13,4.90E-12
446036,0.27311,0.15694,8.29E-13,-1.97E-13,4.98E-12
433528,0.8,-1.6107,-1.71E-12,1.56E-13,-7.69E-14
433530,0.7846,-1.6168,-1.59E-12,1.28E-13,-4.69E-14
433538,0.7846,-1.6018,-1.58E-12,1.25E-13,-1.11E-13
444136,0.30694,0.1625,7.86E-13,-3.12E-13,4.82E-12
433529,0.78667,-1.6321,-1.64E-12,1.30E-13,-2.33E-14
427833,0.26318,1.39E-02,1.94E-12,3.12E-14,4.83E-12
444717,0.1894,7.29E-02,1.13E-12,1.21E-15,5.00E-12
444718,0.17987,5.62E-02,1.18E-12,1.12E-14,5.14E-12
444294,7.40E-02,0.11645,3.53E-13,-8.67E-14,5.44E-12
427861,0.17703,1.53E-02,1.39E-12,4.19E-14,5.57E-12
427862,0.16279,1.39E-02,1.27E-12,4.60E-14,5.62E-12
445786,0.16822,2.92E-02,1.26E-12,4.21E-14,5.47E-12
444405,0.12392,0.12126,5.60E-13,-1.00E-13,5.32E-12
446810,0.75623,-1.6025,-1.38E-12,6.23E-14,-9.46E-14
447668,0.76163,-1.5863,-1.43E-12,6.57E-14,-1.19E-13
446811,0.7746,-1.5917,-1.51E-12,9.93E-14,-1.05E-13
427842,0.21915,1.50E-02,1.66E-12,3.94E-14,5.20E-12
427841,0.2145,0,1.67E-12,4.37E-14,5.36E-12
427851,0.20485,1.50E-02,1.57E-12,3.80E-14,5.33E-12
427800,0.33432,1.57E-02,2.21E-12,3.39E-14,4.09E-12
444369,0.33956,3.24E-02,2.11E-12,3.14E-14,3.91E-12
427801,0.34844,1.67E-02,2.26E-12,3.57E-14,3.95E-12
434477,0.22931,0.18935,7.33E-13,-4.89E-13,6.02E-12
443613,0.34745,8.33E-02,1.64E-12,-8.60E-15,3.64E-12
427892,8.16E-02,1.79E-02,6.59E-13,3.63E-14,6.00E-12
427902,6.73E-02,1.79E-02,5.21E-13,3.84E-14,6.02E-12
433519,0.8,-1.6406,-1.77E-12,1.60E-13,5.67E-16
433520,0.78667,-1.6471,-1.69E-12,1.31E-13,-9.94E-15
434468,0.27395,0.18611,7.16E-13,-5.02E-13,5.92E-12
431731,0.25922,-2.7205,-1.40E-13,2.64E-13,2.85E-12
434455,0.28148,0.2,6.48E-13,-7.05E-13,6.31E-12
447065,0.21694,6.50E-02,1.33E-12,1.04E-14,4.86E-12
446736,0.23194,3.94E-02,1.61E-12,1.86E-14,4.92E-12
427852,0.19133,1.53E-02,1.48E-12,4.02E-14,5.45E-12
444397,0.19598,3.03E-02,1.47E-12,3.59E-14,5.30E-12
443615,0.32608,0.1125,1.32E-12,-4.01E-14,3.86E-12
445256,0.26338,0.16944,7.80E-13,-2.52E-13,5.27E-12
444398,0.22496,2.75E-02,1.66E-12,2.80E-14,5.07E-12
444716,0.18861,4.37E-02,1.32E-12,2.69E-14,5.25E-12
445075,0.17098,-2.6781,-1.94E-13,5.90E-14,2.23E-12
445078,0.1583,-2.6744,-1.90E-13,5.85E-14,2.24E-12
445374,0.17104,-2.6633,-2.08E-13,4.44E-14,2.12E-12
445257,0.23356,0.17268,7.41E-13,-2.94E-13,5.45E-12
445402,0.28498,8.61E-02,1.41E-12,-1.60E-14,4.23E-12
444280,0.27633,0.1,1.27E-12,-3.75E-14,4.34E-12
433521,0.79,-1.6604,-1.73E-12,1.40E-13,-1.10E-15
446133,0.77127,-1.6233,-1.50E-12,9.87E-14,-5.74E-14
433504,0.78667,-1.7219,-1.74E-12,1.61E-13,-5.80E-14
433505,0.7846,-1.7065,-1.76E-12,1.72E-13,-5.58E-14
446117,0.77127,-1.713,-1.60E-12,1.25E-13,-4.82E-14
433511,0.8,-1.6705,-1.89E-12,1.83E-13,6.38E-16
433513,0.79,-1.6754,-1.80E-12,1.62E-13,-1.44E-14
444100,0.17229,0.13148,6.77E-13,-1.32E-13,5.15E-12
444104,0.18812,0.13611,7.26E-13,-1.27E-13,5.06E-12
444316,0.18019,0.12037,7.89E-13,-7.21E-14,4.97E-12
434475,0.22222,0.2,5.86E-13,-5.73E-13,6.40E-12
434487,0.21449,0.18935,4.91E-13,-4.67E-13,6.07E-12
444497,0.75793,-1.884,-1.58E-12,8.90E-14,-1.95E-14
445255,0.25526,0.15417,8.94E-13,-1.51E-13,4.90E-12
443583,0.11724,0.10409,6.10E-13,-3.75E-14,5.25E-12
443581,0.10832,0.11718,5.02E-13,-9.53E-14,5.39E-12
444386,0.23752,0.15013,8.73E-13,-1.59E-13,4.98E-12
445254,0.22875,0.16052,7.61E-13,-1.96E-13,5.18E-12
433503,0.8,-1.7005,-1.93E-12,2.06E-13,-3.91E-14
433512,0.7846,-1.6916,-1.79E-12,1.71E-13,-2.94E-14
443586,9.46E-02,0.1119,4.72E-13,-6.92E-14,5.38E-12
443585,9.11E-02,9.76E-02,5.05E-13,-2.64E-14,5.36E-12
444517,0.75,-1.7248,-1.40E-12,4.44E-14,-3.85E-14
427860,0.1573,0,1.30E-12,5.20E-14,5.80E-12
427871,0.14849,1.39E-02,1.18E-12,5.23E-14,5.70E-12
434486,0.20044,0.18752,3.80E-13,-4.73E-13,6.21E-12
434485,0.19259,0.2,3.52E-13,-5.51E-13,6.68E-12
434496,0.18562,0.18752,3.88E-13,-4.72E-13,6.44E-12
444293,7.05E-02,0.10211,3.86E-13,-4.39E-14,5.42E-12
443595,0.20535,0.11343,9.47E-13,-5.27E-14,4.79E-12
443591,0.22208,0.11773,9.78E-13,-7.60E-14,4.73E-12
443987,0.4697,-2.6743,-2.44E-13,5.18E-14,1.52E-12
446614,0.4745,-2.6889,-2.05E-13,8.22E-14,1.66E-12
443986,0.45968,-2.6889,-2.11E-13,8.54E-14,1.69E-12
444522,0.75793,-1.6148,-1.38E-12,6.30E-14,-8.14E-14
444102,0.16394,0.14444,5.60E-13,-1.77E-13,5.33E-12
444314,0.15602,0.1287,6.24E-13,-1.22E-13,5.24E-12
445280,0.13776,0.15606,3.81E-13,-1.79E-13,5.80E-12
447035,0.20752,0.17687,5.27E-13,-3.89E-13,5.83E-12
444407,0.13133,0.13801,4.80E-13,-1.63E-13,5.44E-12
445705,0.14025,0.12492,5.88E-13,-1.05E-13,5.30E-12
433493,0.8,-1.7304,-1.86E-12,1.88E-13,-2.51E-14
433494,0.78667,-1.7369,-1.70E-12,1.41E-13,-1.76E-14
444513,0.76,-1.7199,-1.48E-12,7.34E-14,-5.00E-14
445282,0.11436,0.17591,1.87E-13,-3.22E-13,6.59E-12
445279,0.11038,0.16416,2.82E-13,-1.99E-13,6.09E-12
444059,0.49789,-2.6743,-2.32E-13,4.96E-14,1.47E-12
444060,0.50713,-2.6602,-2.48E-13,3.86E-14,1.38E-12
446619,0.49376,-2.6601,-2.54E-13,3.77E-14,1.40E-12
446499,0.19003,0.10693,9.22E-13,-4.02E-14,4.90E-12
446533,0.17793,0.17327,3.86E-13,-3.00E-13,5.94E-12
434495,0.17008,0.18574,3.59E-13,-3.78E-13,6.41E-12
444103,0.1713,0.15935,4.85E-13,-1.96E-13,5.57E-12
444105,0.18684,0.16114,5.14E-13,-2.91E-13,5.60E-12
427893,9.40E-02,1.07E-02,7.72E-13,3.61E-14,6.02E-12
433495,0.79,-1.7502,-1.75E-12,1.45E-13,2.39E-14
446119,0.77667,-1.7417,-1.63E-12,1.17E-13,-8.90E-15
433461,0.79,-1.855,-1.91E-12,1.83E-13,-5.72E-14
433460,0.7846,-1.8711,-1.86E-12,1.85E-13,-2.61E-14
446785,0.7746,-1.861,-1.76E-12,1.42E-13,-3.91E-14
444112,0.12245,4.80E-02,8.53E-13,2.21E-14,5.51E-12
444115,0.13107,3.75E-02,9.51E-13,2.21E-14,5.59E-12
446462,0.1169,3.55E-02,8.85E-13,2.48E-14,5.68E-12
427880,0.1001,0,8.65E-13,4.60E-14,6.08E-12
427882,0.10834,1.07E-02,9.01E-13,4.45E-14,5.96E-12
446804,0.7746,-1.6815,-1.63E-12,1.28E-13,-3.11E-14
445514,0.42562,-2.693,-2.21E-13,9.37E-14,1.85E-12
445515,0.4186,-2.7098,-1.99E-13,1.33E-13,2.08E-12
446964,0.41084,-2.6966,-2.29E-13,1.36E-13,1.95E-12
446655,0.15948,4.17E-02,1.12E-12,2.64E-14,5.37E-12
444313,0.1486,0.11196,7.04E-13,-5.97E-14,5.12E-12
444315,0.1742,0.1023,8.73E-13,-4.53E-14,4.99E-12
444312,0.15679,9.90E-02,8.08E-13,-4.18E-14,5.10E-12
444116,0.1453,3.89E-02,1.03E-12,3.28E-14,5.47E-12
433485,0.8,-1.7603,-1.90E-12,1.82E-13,5.89E-14
433487,0.79,-1.7652,-1.83E-12,1.58E-13,6.75E-14
446784,0.75623,-1.8717,-1.57E-12,9.41E-14,-2.11E-14
447732,0.76163,-1.8555,-1.63E-12,9.18E-14,-5.22E-14
427903,4.16E-02,1.19E-02,3.51E-13,3.76E-14,6.15E-12
444208,0.18632,-2.6239,-2.73E-13,2.11E-14,1.97E-12
444207,0.18406,-2.6081,-2.96E-13,1.36E-14,1.95E-12
444700,0.20092,-2.6193,-2.99E-13,2.06E-14,1.94E-12
434542,2.87E-02,0.18227,4.21E-13,-5.08E-13,6.61E-12
427891,7.15E-02,0,5.98E-13,3.96E-14,6.16E-12
445785,0.17372,4.31E-02,1.24E-12,2.23E-14,5.31E-12
445166,6.23E-02,3.89E-02,4.74E-13,3.19E-14,5.85E-12
435512,1.16E-02,5.24E-02,1.16E-13,2.14E-14,5.77E-12
443582,9.65E-02,8.47E-02,5.76E-13,-1.23E-14,5.39E-12
443584,0.11039,8.75E-02,6.46E-13,-1.72E-14,5.32E-12
445677,0.10527,7.22E-02,6.70E-13,3.25E-15,5.40E-12
445248,8.98E-02,2.86E-02,6.96E-13,3.49E-14,5.88E-12
444306,7.10E-02,8.43E-02,4.29E-13,-8.20E-15,5.47E-12
444290,6.10E-02,9.12E-02,3.58E-13,-3.20E-14,5.49E-12
446803,0.75623,-1.6922,-1.49E-12,9.07E-14,-4.99E-14
444514,0.75793,-1.7045,-1.50E-12,8.50E-14,-4.78E-14
433477,0.8,-1.7902,-2.09E-12,2.20E-13,8.70E-14
433479,0.7846,-1.7963,-1.97E-12,1.92E-13,6.29E-14
433486,0.7846,-1.7813,-1.87E-12,1.67E-13,7.84E-14
431783,0.45926,-2.733,-1.08E-13,2.92E-13,2.26E-12
444404,0.12142,0.1524,3.53E-13,-1.75E-13,5.82E-12
444406,0.10395,0.14612,3.81E-13,-1.82E-13,5.74E-12
434525,9.49E-02,0.19069,1.58E-13,-6.77E-13,7.48E-12
434503,0.138,0.18522,1.94E-13,-4.69E-13,6.56E-12
434504,0.15527,0.18574,2.45E-13,-4.77E-13,6.43E-12
445281,0.14512,0.17097,3.06E-13,-1.99E-13,6.04E-12
434515,0.1097,0.19069,5.30E-14,-6.46E-13,7.23E-12
434513,0.1037,0.2,9.09E-14,-8.71E-13,7.71E-12
427727,1.30E-02,1.19E-02,1.74E-13,3.08E-14,6.21E-12
427726,0,1.43E-02,7.81E-14,3.07E-14,6.18E-12
435516,1.30E-02,2.62E-02,1.46E-13,3.32E-14,6.09E-12
427901,5.22E-02,2.10E-02,4.12E-13,3.52E-14,6.01E-12
445169,3.65E-02,3.29E-02,3.04E-13,3.10E-14,5.98E-12
446798,0.7746,-1.7712,-1.71E-12,1.30E-13,4.34E-14
435515,1.16E-02,3.81E-02,1.14E-13,2.93E-14,5.95E-12
434514,0.12318,0.18522,1.20E-13,-5.16E-13,6.82E-12
434502,0.13333,0.2,5.94E-14,-7.94E-13,7.21E-12
435505,1.84E-02,7.65E-02,1.42E-13,-5.22E-15,5.57E-12
435501,0,7.14E-02,6.11E-14,2.93E-15,5.62E-12
435511,1.84E-02,6.22E-02,1.36E-13,9.11E-15,5.65E-12
447093,2.46E-02,3.57E-02,2.10E-13,2.95E-14,5.98E-12
446104,0.77667,-1.8315,-1.82E-12,1.45E-13,-4.18E-14
446103,0.76333,-1.823,-1.67E-12,1.07E-13,-2.40E-14
447727,0.76667,-1.8363,-1.66E-12,1.02E-13,-5.25E-14
445678,8.60E-02,8.23E-02,5.29E-13,-5.99E-15,5.44E-12
444304,7.65E-02,7.14E-02,5.00E-13,5.84E-15,5.51E-12
445827,0.15503,0.15658,4.32E-13,-1.86E-13,5.66E-12
444504,0.76,-1.8097,-1.65E-12,1.04E-13,-1.34E-14
427900,4.29E-02,0,3.53E-13,2.09E-14,6.29E-12
427910,2.73E-02,1.19E-02,2.45E-13,1.67E-14,6.26E-12
433470,0.78667,-1.8267,-2.02E-12,1.90E-13,-3.90E-14
433469,0.8,-1.8202,-2.21E-12,2.38E-13,3.47E-15
433478,0.78667,-1.8117,-2.01E-12,1.97E-13,2.91E-14
444303,4.66E-02,8.45E-02,3.00E-13,-1.38E-14,5.51E-12
444291,4.61E-02,0.1023,2.58E-13,-4.95E-14,5.45E-12
445093,7.61E-02,0.15827,3.15E-13,-2.72E-13,6.07E-12
445097,6.35E-02,0.14813,3.16E-13,-2.15E-13,5.86E-12
445774,8.04E-02,0.14774,3.10E-13,-1.49E-13,5.80E-12
434524,8.25E-02,0.18929,2.25E-13,-5.36E-13,7.55E-12
447108,8.85E-02,0.17997,1.87E-13,-3.11E-13,7.07E-12
446147,3.00E-02,5.74E-02,1.97E-13,1.33E-14,5.72E-12
433436,0.79,-1.9447,-1.87E-12,1.75E-13,-1.40E-13
431794,0.46928,-2.7183,-1.33E-13,2.09E-13,1.99E-12
434540,1.48E-02,0.18571,3.89E-13,-6.94E-13,6.79E-12
435484,1.39E-02,0.16798,2.33E-13,-4.74E-13,6.23E-12
445096,5.42E-02,0.16974,4.33E-13,-4.45E-13,6.72E-12
445095,6.77E-02,0.16862,2.88E-13,-2.54E-13,6.64E-12
447107,6.27E-02,0.17969,4.00E-13,-3.61E-13,7.22E-12
434534,5.42E-02,0.19041,5.49E-13,-6.78E-13,7.80E-12
444505,0.75793,-1.7943,-1.62E-12,9.83E-14,2.05E-14
446102,0.77127,-1.8028,-1.79E-12,1.44E-13,2.04E-14
446797,0.75623,-1.782,-1.59E-12,1.02E-13,2.47E-14
447707,0.76163,-1.7658,-1.55E-12,9.32E-14,1.38E-14
435497,1.58E-02,0.1049,1.27E-13,-4.29E-14,5.47E-12
435504,1.58E-02,9.06E-02,1.34E-13,-2.13E-14,5.51E-12
435494,0,0.1,6.06E-14,-3.29E-14,5.51E-12
435491,1.64E-02,0.1375,1.29E-13,-1.18E-13,5.58E-12
435490,1.39E-02,0.1537,1.64E-13,-2.23E-13,5.83E-12
445766,3.03E-02,0.14834,2.29E-13,-1.85E-13,5.80E-12
444292,4.67E-02,0.12061,2.54E-13,-7.38E-14,5.49E-12
445419,3.22E-02,0.11383,1.97E-13,-5.56E-14,5.51E-12
434532,4.44E-02,0.2,5.64E-13,-7.66E-13,7.73E-12
434543,3.94E-02,0.19041,5.62E-13,-6.40E-13,7.24E-12
435508,0,4.29E-02,5.24E-14,2.52E-14,5.88E-12
433459,0.8,-1.8501,-2.12E-12,2.29E-13,-5.44E-14
433471,0.79,-1.84,-2.01E-12,1.85E-13,-6.75E-14
445771,8.46E-02,0.16822,2.82E-13,-1.88E-13,6.58E-12
444500,0.75,-1.9043,-1.49E-12,5.10E-14,-3.93E-14
447007,0.32982,-2.5776,-5.03E-13,3.91E-15,1.60E-12
444305,4.92E-02,7.03E-02,3.09E-13,2.30E-15,5.57E-12
445420,3.42E-02,8.14E-02,2.09E-13,-1.52E-14,5.54E-12
445094,4.60E-02,0.1454,2.57E-13,-2.09E-13,5.84E-12
445092,4.35E-02,0.1616,2.93E-13,-3.14E-13,6.09E-12
434059,1.48E-02,0.2,5.08E-13,-6.01E-13,7.16E-12
434060,0,0.18571,3.21E-13,-5.66E-13,6.77E-12
433454,0.7846,-1.8861,-1.93E-12,1.93E-13,1.20E-14
433452,0.8,-1.88,-2.09E-12,2.34E-13,-6.11E-15
444302,6.95E-02,5.46E-02,4.92E-13,1.94E-14,5.70E-12
433445,0.78667,-1.9164,-2.01E-12,1.79E-13,-5.41E-14
433444,0.8,-1.91,-2.17E-12,2.26E-13,-2.16E-14
