Node Number,X Location (m),Z Location (m),Directional Magnetic Flux Density Bx (T),Directional Magnetic Flux Density By (T),Directional Magnetic Flux Density Bz (T)
418457,0.63625,-1.4121,7.76E-12,-1.99E-12,8.25E-10
420121,0.6375,-1.4046,8.06E-12,-4.55E-12,8.30E-10
420125,0.6375,-1.3747,7.50E-12,-6.18E-12,8.59E-10
192911,0.6375,-1.3598,7.28E-12,-5.74E-12,8.69E-10
420124,0.64,-1.3598,6.91E-12,-7.96E-12,8.61E-10
420129,0.6375,-1.3448,6.00E-12,-7.06E-12,8.72E-10
421398,0.635,-1.3598,6.59E-12,-5.27E-12,8.70E-10
420149,0.6375,-1.1954,3.80E-12,-3.65E-12,9.07E-10
418513,0.63875,-1.2626,5.92E-12,-4.03E-12,8.99E-10
418512,0.63625,-1.2626,5.05E-12,-2.48E-12,9.01E-10
420141,0.6375,-1.2552,5.04E-12,-4.10E-12,9.02E-10
418509,0.63875,-1.2328,5.72E-12,-4.82E-12,9.03E-10
418508,0.63625,-1.2328,4.87E-12,-1.80E-12,8.99E-10
420145,0.6375,-1.2253,4.79E-12,-4.14E-12,8.99E-10
420169,0.6375,-1.046,2.83E-12,-3.48E-12,8.83E-10
418566,0.63875,-1.1132,5.28E-12,-4.64E-12,8.98E-10
418565,0.63625,-1.1132,3.97E-12,-2.75E-12,8.95E-10
420161,0.6375,-1.1057,3.87E-12,-4.47E-12,8.93E-10
418562,0.63875,-1.0833,5.04E-12,-5.03E-12,8.92E-10
418561,0.63625,-1.0833,3.92E-12,-1.93E-12,8.87E-10
420165,0.6375,-1.0759,3.65E-12,-4.14E-12,8.85E-10
420189,0.6375,-0.89655,2.24E-12,-3.37E-12,8.28E-10
418617,0.63875,-0.96379,4.84E-12,-4.62E-12,8.55E-10
418616,0.63625,-0.96379,3.42E-12,-2.80E-12,8.55E-10
420181,0.6375,-0.95632,3.23E-12,-4.46E-12,8.52E-10
418613,0.63875,-0.93391,4.58E-12,-5.20E-12,8.43E-10
418612,0.63625,-0.93391,3.32E-12,-1.96E-12,8.39E-10
420185,0.6375,-0.92644,2.93E-12,-4.17E-12,8.37E-10
420209,0.6375,-0.74713,1.95E-12,-3.41E-12,7.54E-10
418657,0.63875,-0.81437,4.55E-12,-4.64E-12,7.89E-10
418656,0.63625,-0.81437,2.98E-12,-2.85E-12,7.89E-10
420201,0.6375,-0.8069,2.74E-12,-4.47E-12,7.85E-10
418653,0.63875,-0.78448,4.42E-12,-5.13E-12,7.74E-10
418652,0.63625,-0.78448,3.01E-12,-2.02E-12,7.69E-10
420205,0.6375,-0.77701,2.67E-12,-4.10E-12,7.66E-10
420229,0.6375,-0.5977,1.96E-12,-3.32E-12,6.67E-10
418823,0.63875,-0.66494,4.41E-12,-4.68E-12,7.08E-10
418822,0.63625,-0.66494,2.82E-12,-2.89E-12,7.08E-10
420221,0.6375,-0.65747,2.55E-12,-4.45E-12,7.04E-10
418819,0.63875,-0.63506,4.21E-12,-5.27E-12,6.91E-10
418818,0.63625,-0.63506,2.79E-12,-2.03E-12,6.88E-10
420225,0.6375,-0.62759,2.34E-12,-4.15E-12,6.84E-10
420293,0.6375,-0.11954,1.67E-12,-5.56E-12,3.11E-10
418906,0.63625,-0.12701,9.80E-13,-3.62E-12,3.19E-10
418907,0.63875,-0.12701,3.44E-12,-5.76E-12,3.19E-10
418869,0.63625,-0.11207,6.82E-13,-5.38E-12,3.04E-10
418868,0.63875,-0.11207,3.14E-12,-7.52E-12,3.04E-10
420249,0.6375,-0.44828,1.66E-12,-3.27E-12,5.73E-10
418880,0.63875,-0.51552,4.27E-12,-4.78E-12,6.17E-10
418879,0.63625,-0.51552,2.64E-12,-3.00E-12,6.17E-10
420241,0.6375,-0.50805,2.34E-12,-4.49E-12,6.12E-10
418876,0.63875,-0.48563,4.09E-12,-5.40E-12,5.99E-10
418875,0.63625,-0.48563,2.62E-12,-2.09E-12,5.95E-10
420245,0.6375,-0.47816,2.16E-12,-4.25E-12,5.91E-10
420257,0.6375,-0.38851,2.19E-12,-4.80E-12,5.33E-10
418921,0.63875,-0.33621,4.45E-12,-5.66E-12,4.98E-10
418920,0.63625,-0.33621,2.86E-12,-4.83E-12,4.96E-10
420265,0.6375,-0.32874,2.85E-12,-7.09E-12,4.92E-10
192969,0.6375,-0.31379,2.90E-12,-7.21E-12,4.79E-10
420264,0.64,-0.31379,4.50E-12,-8.03E-12,4.81E-10
161615,0.6375,-0.28391,2.49E-12,-5.85E-12,4.59E-10
421434,0.635,-0.28391,1.60E-13,-7.71E-12,4.61E-10
420269,0.6375,-0.29885,2.22E-12,-1.00E-11,4.69E-10
420268,0.64,-0.28391,4.18E-12,-7.33E-12,4.56E-10
421433,0.635,-0.31379,5.74E-13,-9.06E-12,4.80E-10
418935,0.63625,-0.21667,1.50E-12,-1.88E-12,4.01E-10
418938,0.63625,-0.23161,2.04E-12,-3.30E-12,4.14E-10
421436,0.635,-0.22414,-8.42E-14,-1.09E-12,4.08E-10
418936,0.63875,-0.21667,3.41E-12,-5.51E-12,4.02E-10
418939,0.63625,-0.24655,2.00E-12,-3.45E-12,4.27E-10
418942,0.63625,-0.26149,1.99E-12,-3.97E-12,4.41E-10
421435,0.635,-0.25402,4.43E-13,-3.03E-12,4.36E-10
418940,0.63875,-0.24655,3.74E-12,-5.75E-12,4.27E-10
421440,0.635,-0.1046,-1.08E-13,-4.17E-12,2.92E-10
418866,0.63625,-9.71E-02,1.36E-12,-6.13E-12,2.86E-10
419981,0.6375,-2.4805,-4.44E-11,8.91E-12,-2.97E-09
418052,0.63875,-2.473,-3.14E-11,-2.73E-13,-3.17E-09
418053,0.63625,-2.473,-6.33E-11,-2.13E-12,-3.11E-09
420017,0.6375,-2.1816,1.96E-10,-5.37E-09,-1.71E-08
418090,0.63875,-2.1891,1.49E-10,-5.87E-09,-2.75E-08
418089,0.63625,-2.1891,1.66E-10,8.26E-10,-2.52E-08
420037,0.6375,-2.0322,7.45E-11,-1.04E-11,-3.27E-09
418225,0.63875,-2.0397,5.93E-11,-6.84E-12,-3.50E-09
418224,0.63625,-2.0397,7.91E-11,-2.61E-13,-3.47E-09
418226,0.63875,-2.0546,6.23E-11,-1.70E-11,-3.90E-09
418227,0.63625,-2.0546,8.55E-11,-7.68E-12,-3.91E-09
420057,0.6375,-1.8828,3.68E-11,-4.45E-12,-9.92E-10
418276,0.63875,-1.8902,3.00E-11,-2.40E-12,-1.09E-09
418275,0.63625,-1.8902,3.86E-11,4.27E-13,-1.08E-09
418277,0.63875,-1.9052,3.12E-11,-3.69E-12,-1.26E-09
418278,0.63625,-1.9052,4.16E-11,-2.56E-12,-1.27E-09
420077,0.6375,-1.7333,2.05E-11,-4.05E-12,6.35E-11
418331,0.63875,-1.7408,1.74E-11,-3.48E-12,1.30E-11
418330,0.63625,-1.7408,2.11E-11,-1.12E-12,2.28E-11
418359,0.63875,-1.696,1.51E-11,-3.86E-12,2.15E-10
418360,0.63625,-1.696,1.90E-11,-2.10E-12,2.17E-10
418358,0.63875,-1.681,1.41E-11,-3.74E-12,2.74E-10
418357,0.63625,-1.681,1.69E-11,-2.18E-12,2.80E-10
420097,0.6375,-1.5839,1.22E-11,-4.39E-12,5.75E-10
418385,0.63875,-1.5914,1.11E-11,-4.52E-12,5.50E-10
418384,0.63625,-1.5914,1.23E-11,-2.43E-12,5.57E-10
418386,0.63875,-1.6063,1.17E-11,-4.64E-12,5.12E-10
418387,0.63625,-1.6063,1.40E-11,-2.82E-12,5.10E-10
420117,0.6375,-1.4345,7.93E-12,-4.53E-12,8.10E-10
418440,0.63875,-1.442,7.74E-12,-5.12E-12,7.99E-10
418439,0.63625,-1.442,7.68E-12,-3.02E-12,8.04E-10
418455,0.63875,-1.3971,7.01E-12,-5.47E-12,8.39E-10
418456,0.63625,-1.3971,7.48E-12,-3.11E-12,8.39E-10
418454,0.63875,-1.3822,6.78E-12,-6.21E-12,8.50E-10
418453,0.63625,-1.3822,7.15E-12,-3.99E-12,8.58E-10
420137,0.6375,-1.2851,5.46E-12,-4.69E-12,8.98E-10
418481,0.63875,-1.2925,5.89E-12,-5.49E-12,8.93E-10
418480,0.63625,-1.2925,5.07E-12,-3.39E-12,8.97E-10
418482,0.63875,-1.3075,6.14E-12,-5.42E-12,8.88E-10
418483,0.63625,-1.3075,6.07E-12,-2.94E-12,8.89E-10
420157,0.6375,-1.1356,4.18E-12,-4.96E-12,9.03E-10
418535,0.63875,-1.1431,4.90E-12,-5.82E-12,9.03E-10
418534,0.63625,-1.1431,3.67E-12,-3.60E-12,9.07E-10
418536,0.63875,-1.158,5.06E-12,-5.57E-12,9.05E-10
418537,0.63625,-1.158,4.49E-12,-2.88E-12,9.06E-10
420177,0.6375,-0.98621,3.31E-12,-4.80E-12,8.65E-10
418587,0.63875,-0.99368,4.25E-12,-5.75E-12,8.67E-10
418586,0.63625,-0.99368,2.82E-12,-3.67E-12,8.70E-10
418588,0.63875,-1.0086,4.41E-12,-5.67E-12,8.72E-10
418589,0.63625,-1.0086,3.59E-12,-2.87E-12,8.73E-10
420197,0.6375,-0.83678,2.84E-12,-4.75E-12,8.01E-10
418639,0.63875,-0.84425,3.88E-12,-5.75E-12,8.04E-10
418638,0.63625,-0.84425,2.36E-12,-3.69E-12,8.07E-10
418640,0.63875,-0.8592,4.02E-12,-5.68E-12,8.11E-10
418641,0.63625,-0.8592,3.03E-12,-2.83E-12,8.13E-10
420217,0.6375,-0.68736,2.57E-12,-4.78E-12,7.22E-10
418665,0.63875,-0.69483,3.69E-12,-5.75E-12,7.26E-10
418664,0.63625,-0.69483,2.10E-12,-3.69E-12,7.28E-10
418666,0.63875,-0.70977,3.81E-12,-5.72E-12,7.35E-10
418667,0.63625,-0.70977,2.68E-12,-2.76E-12,7.36E-10
419628,0.64,-1.49E-02,1.17E-11,1.01E-12,1.30E-10
420303,0.6375,-2.99E-02,7.92E-12,-7.63E-12,1.53E-10
163771,0.6375,-1.49E-02,5.62E-12,-8.63E-12,1.19E-10
419629,0.6375,0,1.15E-12,-2.07E-11,6.28E-11
421048,0.635,-1.49E-02,-2.67E-12,-2.93E-11,8.54E-11
420237,0.6375,-0.53793,2.23E-12,-4.30E-12,6.33E-10
418831,0.63875,-0.5454,4.01E-12,-5.30E-12,6.36E-10
418830,0.63625,-0.5454,1.90E-12,-3.09E-12,6.39E-10
418832,0.63875,-0.56034,4.25E-12,-5.62E-12,6.46E-10
418833,0.63625,-0.56034,2.29E-12,-2.22E-12,6.46E-10
418889,0.63875,-0.39598,3.40E-12,-5.74E-12,5.40E-10
418888,0.63625,-0.39598,1.77E-12,-3.68E-12,5.40E-10
418890,0.63875,-0.41092,3.51E-12,-5.72E-12,5.50E-10
418891,0.63625,-0.41092,2.16E-12,-2.61E-12,5.51E-10
420244,0.64,-0.46322,3.75E-12,-6.56E-12,5.84E-10
192962,0.6375,-0.46322,2.28E-12,-3.26E-12,5.81E-10
420224,0.64,-0.61264,3.93E-12,-6.51E-12,6.78E-10
192953,0.6375,-0.61264,2.52E-12,-3.28E-12,6.74E-10
420204,0.64,-0.76207,4.11E-12,-6.48E-12,7.62E-10
192944,0.6375,-0.76207,2.70E-12,-3.37E-12,7.58E-10
420184,0.64,-0.91149,4.35E-12,-6.48E-12,8.34E-10
192937,0.6375,-0.91149,3.09E-12,-3.24E-12,8.30E-10
420164,0.64,-1.0609,4.87E-12,-6.42E-12,8.86E-10
192930,0.6375,-1.0609,3.75E-12,-3.32E-12,8.82E-10
420144,0.64,-1.2103,5.64E-12,-6.42E-12,9.05E-10
192918,0.6375,-1.2103,4.80E-12,-3.39E-12,9.01E-10
420104,0.64,-1.5092,9.30E-12,-7.02E-12,7.09E-10
192906,0.6375,-1.5092,1.03E-11,-4.21E-12,7.06E-10
420064,0.64,-1.808,2.29E-11,-8.75E-12,-3.97E-10
192889,0.6375,-1.808,2.88E-11,-6.19E-12,-3.92E-10
420044,0.64,-1.9575,3.96E-11,-1.25E-11,-1.95E-09
192884,0.6375,-1.9575,5.30E-11,-9.22E-12,-1.93E-09
420024,0.64,-2.1069,6.96E-11,-9.51E-10,-6.43E-09
192875,0.6375,-2.1069,6.61E-11,-5.89E-10,-7.56E-09
420004,0.64,-2.2563,-1.63E-11,8.42E-10,-1.42E-08
192871,0.6375,-2.2563,-2.42E-11,6.69E-10,-1.42E-08
418054,0.63625,-2.4282,-9.00E-11,7.86E-12,-4.47E-09
419986,0.6375,-2.4207,-7.22E-11,7.41E-12,-4.70E-09
418055,0.63875,-2.4282,-3.78E-11,-2.45E-12,-4.43E-09
418909,0.63625,-0.14195,2.05E-12,-6.18E-12,3.36E-10
418927,0.63625,-0.38103,2.50E-12,-3.03E-12,5.28E-10
421425,0.635,-0.55287,5.02E-13,-1.23E-12,6.42E-10
418068,0.63875,-2.3833,-8.30E-11,1.78E-12,-6.32E-09
418911,0.63875,-0.1569,4.85E-12,-2.42E-12,3.51E-10
420289,0.6375,-0.14943,3.39E-12,-5.21E-12,3.44E-10
418910,0.63625,-0.1569,2.81E-12,-5.74E-12,3.50E-10
418912,0.63875,-0.17184,4.03E-12,-5.88E-12,3.64E-10
418913,0.63625,-0.17184,2.50E-12,-2.67E-12,3.65E-10
418937,0.63875,-0.23161,3.78E-12,-5.60E-12,4.14E-10
418941,0.63875,-0.26149,3.68E-12,-5.45E-12,4.38E-10
421368,0.635,-2.2563,5.14E-11,4.65E-10,-1.47E-08
421373,0.635,-2.1069,1.03E-10,-5.63E-10,-7.51E-09
421378,0.635,-1.9575,6.79E-11,-1.02E-11,-1.91E-09
421383,0.635,-1.808,3.41E-11,-4.11E-12,-3.76E-10
421393,0.635,-1.5092,1.02E-11,-2.50E-12,7.12E-10
421403,0.635,-1.2103,2.94E-12,-1.37E-12,9.01E-10
421408,0.635,-1.0609,1.62E-12,-1.20E-12,8.82E-10
421413,0.635,-0.91149,8.17E-13,-1.06E-12,8.30E-10
421418,0.635,-0.76207,5.08E-13,-1.03E-12,7.58E-10
421423,0.635,-0.61264,3.67E-13,-9.51E-13,6.73E-10
421428,0.635,-0.46322,6.73E-14,-9.52E-13,5.80E-10
418065,0.63625,-2.3534,-1.38E-10,-2.16E-11,-8.01E-09
418064,0.63875,-2.3534,-7.49E-11,-1.51E-11,-7.86E-09
418078,0.63625,-2.3236,-1.49E-10,-1.50E-12,-9.71E-09
418077,0.63875,-2.3236,-9.33E-11,2.18E-11,-9.64E-09
418096,0.63625,-2.2339,2.10E-10,9.28E-10,-1.72E-08
418095,0.63875,-2.2339,1.34E-10,1.13E-09,-1.66E-08
418082,0.63625,-2.2937,-1.20E-10,4.82E-11,-1.17E-08
418081,0.63875,-2.2937,-7.61E-11,8.71E-11,-1.17E-08
418106,0.63625,-2.1741,3.83E-10,3.12E-09,-1.26E-08
418105,0.63875,-2.1741,3.67E-10,-3.58E-09,-1.49E-08
418231,0.63625,-2.0845,1.09E-10,-3.32E-11,-4.75E-09
418110,0.63625,-2.1443,-8.16E-11,-3.26E-09,-2.26E-08
418109,0.63875,-2.1443,-2.29E-10,-1.40E-09,-1.74E-08
418255,0.63625,-2.0247,6.34E-11,3.83E-12,-3.11E-09
418254,0.63875,-2.0247,4.36E-11,-2.74E-12,-3.14E-09
418282,0.63625,-1.9351,5.13E-11,-7.26E-12,-1.59E-09
418259,0.63625,-1.9948,5.59E-11,4.64E-12,-2.52E-09
418258,0.63875,-1.9948,3.76E-11,-9.80E-13,-2.55E-09
418310,0.63625,-1.8753,3.20E-11,1.67E-12,-9.22E-10
418309,0.63875,-1.8753,2.33E-11,-1.15E-12,-9.39E-10
418337,0.63625,-1.7856,2.33E-11,-1.48E-12,-2.25E-10
418336,0.63875,-1.7856,1.81E-11,-3.56E-12,-2.40E-10
418306,0.63625,-1.8454,2.89E-11,1.59E-12,-6.60E-10
418305,0.63875,-1.8454,2.09E-11,-1.34E-12,-6.73E-10
418364,0.63625,-1.7259,1.81E-11,-2.13E-13,9.73E-11
418363,0.63875,-1.7259,1.44E-11,-2.57E-12,8.74E-11
418391,0.63625,-1.6362,1.39E-11,-1.98E-12,4.31E-10
418390,0.63875,-1.6362,1.14E-11,-3.41E-12,4.30E-10
418419,0.63625,-1.5764,1.11E-11,-1.51E-12,5.92E-10
418418,0.63875,-1.5764,9.89E-12,-3.59E-12,5.85E-10
418446,0.63625,-1.4868,8.50E-12,-2.49E-12,7.49E-10
418445,0.63875,-1.4868,8.53E-12,-4.21E-12,7.44E-10
418415,0.63625,-1.5466,1.03E-11,-1.58E-12,6.50E-10
418414,0.63875,-1.5466,9.26E-12,-3.53E-12,6.46E-10
418460,0.63625,-1.427,7.43E-12,-2.11E-12,8.17E-10
418459,0.63875,-1.427,7.49E-12,-4.21E-12,8.13E-10
418487,0.63625,-1.3374,5.19E-12,-3.30E-12,8.76E-10
418515,0.63625,-1.2776,5.29E-12,-2.50E-12,9.00E-10
418514,0.63875,-1.2776,6.11E-12,-4.60E-12,8.96E-10
418541,0.63625,-1.1879,2.79E-12,-8.12E-13,9.07E-10
418511,0.63625,-1.2477,4.99E-12,-2.52E-12,9.03E-10
418510,0.63875,-1.2477,5.85E-12,-4.07E-12,9.01E-10
418568,0.63625,-1.1282,4.16E-12,-2.83E-12,9.03E-10
418567,0.63875,-1.1282,5.40E-12,-5.05E-12,9.00E-10
418593,0.63625,-1.0385,1.78E-12,-6.78E-13,8.80E-10
418564,0.63625,-1.0983,3.93E-12,-2.70E-12,8.92E-10
418563,0.63875,-1.0983,5.24E-12,-4.59E-12,8.95E-10
418619,0.63625,-0.97874,3.46E-12,-2.84E-12,8.63E-10
418618,0.63875,-0.97874,4.88E-12,-4.92E-12,8.60E-10
418645,0.63625,-0.88908,1.19E-12,-5.96E-13,8.24E-10
418615,0.63625,-0.94885,3.39E-12,-2.82E-12,8.49E-10
418614,0.63875,-0.94885,4.81E-12,-4.64E-12,8.49E-10
418659,0.63625,-0.82931,3.05E-12,-2.85E-12,7.98E-10
418658,0.63875,-0.82931,4.58E-12,-4.92E-12,7.96E-10
418671,0.63625,-0.73966,9.55E-13,-5.38E-13,7.50E-10
418655,0.63625,-0.79943,2.96E-12,-2.87E-12,7.81E-10
418654,0.63875,-0.79943,4.54E-12,-4.66E-12,7.81E-10
418825,0.63625,-0.67989,2.84E-12,-2.92E-12,7.18E-10
418824,0.63875,-0.67989,4.42E-12,-4.98E-12,7.16E-10
418837,0.63625,-0.59023,8.92E-13,-4.96E-13,6.63E-10
418821,0.63625,-0.65,2.81E-12,-2.91E-12,6.99E-10
418820,0.63875,-0.65,4.40E-12,-4.70E-12,6.99E-10
418882,0.63625,-0.53046,2.34E-12,-2.69E-12,6.29E-10
418881,0.63875,-0.53046,4.45E-12,-4.90E-12,6.26E-10
421439,0.635,-0.13448,2.85E-13,-5.98E-12,3.27E-10
418895,0.63625,-0.4408,6.38E-13,-4.82E-13,5.68E-10
418878,0.63625,-0.50057,2.64E-12,-2.97E-12,6.07E-10
418877,0.63875,-0.50057,4.26E-12,-4.75E-12,6.08E-10
418923,0.63625,-0.35115,2.40E-12,-3.06E-12,5.07E-10
418922,0.63875,-0.35115,4.20E-12,-5.16E-12,5.08E-10
421438,0.635,-0.16437,1.05E-12,-5.46E-12,3.58E-10
421432,0.635,-0.34368,7.97E-13,-4.49E-12,5.01E-10
421431,0.635,-0.37356,4.45E-13,-2.73E-12,5.23E-10
421430,0.635,-0.40345,9.45E-13,-1.67E-12,5.44E-10
421429,0.635,-0.43333,3.92E-13,-7.83E-13,5.64E-10
421427,0.635,-0.4931,7.00E-13,-1.82E-12,6.00E-10
421426,0.635,-0.52299,4.14E-13,-2.40E-12,6.23E-10
421424,0.635,-0.58276,3.49E-13,-6.76E-13,6.58E-10
421422,0.635,-0.64253,9.42E-13,-1.79E-12,6.92E-10
421421,0.635,-0.67241,9.74E-13,-2.69E-12,7.14E-10
421420,0.635,-0.7023,1.57E-12,-1.78E-12,7.32E-10
421419,0.635,-0.73218,9.56E-13,-9.63E-13,7.47E-10
421417,0.635,-0.79195,1.21E-12,-1.83E-12,7.73E-10
421416,0.635,-0.82184,1.24E-12,-2.68E-12,7.94E-10
421415,0.635,-0.85172,1.99E-12,-1.83E-12,8.09E-10
421414,0.635,-0.88161,1.32E-12,-1.08E-12,8.22E-10
421412,0.635,-0.94138,1.74E-12,-1.79E-12,8.42E-10
421411,0.635,-0.97126,1.85E-12,-2.68E-12,8.60E-10
421410,0.635,-1.0011,2.66E-12,-1.92E-12,8.71E-10
421409,0.635,-1.031,2.06E-12,-1.24E-12,8.79E-10
421407,0.635,-1.0908,2.55E-12,-1.81E-12,8.85E-10
421406,0.635,-1.1207,2.75E-12,-2.66E-12,8.98E-10
419983,0.64,-2.4356,-1.83E-11,1.09E-12,-4.15E-09
421405,0.635,-1.1506,3.76E-12,-2.02E-12,9.06E-10
419980,0.64,-2.4655,-1.46E-11,7.92E-12,-3.34E-09
421404,0.635,-1.1805,3.26E-12,-1.46E-12,9.07E-10
421402,0.635,-1.2402,4.06E-12,-1.83E-12,8.99E-10
421401,0.635,-1.2701,4.41E-12,-2.57E-12,9.03E-10
421400,0.635,-1.3,5.64E-12,-2.14E-12,8.94E-10
421399,0.635,-1.3299,5.97E-12,-4.14E-12,8.79E-10
421397,0.635,-1.3897,8.20E-12,-3.07E-12,8.48E-10
421396,0.635,-1.4195,8.20E-12,-2.31E-12,8.22E-10
421395,0.635,-1.4494,9.06E-12,-2.45E-12,7.93E-10
421394,0.635,-1.4793,9.84E-12,-2.97E-12,7.57E-10
421366,0.635,-2.3161,-2.17E-10,3.99E-11,-1.03E-08
421392,0.635,-1.5391,1.16E-11,-1.86E-12,6.59E-10
421391,0.635,-1.569,1.29E-11,-2.25E-12,6.11E-10
421390,0.635,-1.5989,1.52E-11,-2.69E-12,5.35E-10
421365,0.635,-2.346,-2.21E-10,8.05E-12,-8.51E-09
421367,0.635,-2.2862,-1.41E-10,6.28E-11,-1.21E-08
421387,0.635,-1.6885,2.09E-11,-3.75E-12,2.48E-10
421386,0.635,-1.7184,2.36E-11,-2.69E-12,1.29E-10
421369,0.635,-2.2264,2.56E-10,8.86E-10,-2.06E-08
421385,0.635,-1.7483,2.66E-11,-3.09E-12,-1.82E-11
421370,0.635,-2.1966,2.71E-10,1.12E-09,-1.97E-08
421384,0.635,-1.7782,3.07E-11,-4.87E-12,-1.83E-10
421371,0.635,-2.1667,3.27E-10,-8.54E-10,-2.26E-08
421372,0.635,-2.1368,2.51E-10,-2.05E-09,-2.02E-08
421382,0.635,-1.8379,3.83E-11,-2.00E-12,-6.04E-10
421381,0.635,-1.8678,4.33E-11,-1.34E-12,-8.44E-10
421374,0.635,-2.077,1.26E-10,-4.25E-11,-4.54E-09
421380,0.635,-1.8977,4.84E-11,-4.62E-12,-1.16E-09
421375,0.635,-2.0471,1.01E-10,-1.12E-11,-3.67E-09
421379,0.635,-1.9276,5.81E-11,-1.11E-11,-1.51E-09
421376,0.635,-2.0172,8.87E-11,-2.55E-12,-2.94E-09
421377,0.635,-1.9874,7.70E-11,-3.58E-12,-2.40E-09
420297,0.6375,-8.97E-02,3.45E-12,-5.78E-12,2.68E-10
420272,0.64,-0.25402,3.88E-12,-6.80E-12,4.33E-10
420260,0.64,-0.34368,4.20E-12,-7.42E-12,5.03E-10
420276,0.64,-0.22414,3.57E-12,-7.01E-12,4.09E-10
420284,0.64,-0.16437,4.61E-12,-5.35E-12,3.57E-10
418908,0.63875,-0.14195,4.09E-12,-2.85E-12,3.36E-10
420252,0.64,-0.40345,3.94E-12,-6.84E-12,5.43E-10
420256,0.64,-0.37356,3.89E-12,-6.88E-12,5.23E-10
420240,0.64,-0.4931,3.79E-12,-6.91E-12,6.03E-10
418862,0.63625,-6.72E-02,3.00E-13,-3.90E-12,2.36E-10
418865,0.63625,-8.22E-02,1.60E-12,-5.60E-12,2.57E-10
421441,0.635,-7.47E-02,-7.29E-13,-3.22E-12,2.53E-10
418864,0.63875,-8.22E-02,4.48E-12,-6.46E-12,2.51E-10
418867,0.63875,-9.71E-02,4.24E-12,-6.99E-12,2.80E-10
420292,0.64,-0.1046,5.23E-12,-7.17E-12,2.87E-10
420288,0.64,-0.13448,4.78E-12,-4.80E-12,3.28E-10
420232,0.64,-0.55287,4.58E-12,-6.83E-12,6.39E-10
420236,0.64,-0.52299,4.15E-12,-6.39E-12,6.21E-10
420220,0.64,-0.64253,3.94E-12,-6.81E-12,6.96E-10
418863,0.63875,-6.72E-02,3.51E-12,-6.63E-12,2.28E-10
420300,0.6375,-5.98E-02,1.18E-12,-4.25E-12,2.23E-10
420301,0.6375,-4.48E-02,3.09E-12,-1.21E-11,1.79E-10
421443,0.635,-4.48E-02,-1.11E-13,-9.40E-12,1.86E-10
420299,0.64,-4.48E-02,9.21E-12,-2.48E-12,1.90E-10
420212,0.64,-0.7023,4.28E-12,-6.80E-12,7.29E-10
420216,0.64,-0.67241,4.15E-12,-6.54E-12,7.12E-10
420200,0.64,-0.79195,4.20E-12,-6.74E-12,7.77E-10
420192,0.64,-0.85172,4.51E-12,-6.74E-12,8.06E-10
420196,0.64,-0.82184,4.34E-12,-6.54E-12,7.92E-10
420180,0.64,-0.94138,4.42E-12,-6.85E-12,8.46E-10
420172,0.64,-1.0011,4.90E-12,-6.80E-12,8.67E-10
420176,0.64,-0.97126,4.70E-12,-6.58E-12,8.57E-10
420160,0.64,-1.0908,4.97E-12,-6.80E-12,8.93E-10
420152,0.64,-1.1506,5.57E-12,-6.93E-12,9.02E-10
420156,0.64,-1.1207,5.29E-12,-6.77E-12,8.98E-10
420140,0.64,-1.2402,5.76E-12,-6.41E-12,9.02E-10
420132,0.64,-1.3,6.53E-12,-6.72E-12,8.88E-10
420136,0.64,-1.2701,6.09E-12,-6.22E-12,8.97E-10
420120,0.64,-1.3897,7.36E-12,-7.65E-12,8.41E-10
420108,0.64,-1.4793,8.85E-12,-6.54E-12,7.52E-10
420112,0.64,-1.4494,8.10E-12,-6.40E-12,7.88E-10
420116,0.64,-1.4195,7.79E-12,-6.77E-12,8.18E-10
420100,0.64,-1.5391,9.66E-12,-6.62E-12,6.57E-10
420088,0.64,-1.6287,1.27E-11,-6.73E-12,4.50E-10
420092,0.64,-1.5989,1.17E-11,-6.60E-12,5.30E-10
420096,0.64,-1.569,1.06E-11,-6.29E-12,6.00E-10
420080,0.64,-1.6885,1.43E-11,-7.06E-12,2.40E-10
420068,0.64,-1.7782,1.98E-11,-7.22E-12,-2.01E-10
420072,0.64,-1.7483,1.72E-11,-5.71E-12,-3.06E-11
420076,0.64,-1.7184,1.60E-11,-6.79E-12,1.17E-10
420060,0.64,-1.8379,2.44E-11,-7.51E-12,-6.22E-10
420052,0.64,-1.8977,2.94E-11,-8.57E-12,-1.18E-09
420056,0.64,-1.8678,2.65E-11,-7.10E-12,-8.73E-10
420040,0.64,-1.9874,4.53E-11,-1.25E-11,-2.44E-09
420032,0.64,-2.0471,5.76E-11,-2.71E-11,-3.70E-09
420036,0.64,-2.0172,5.06E-11,-1.47E-11,-3.00E-09
420020,0.64,-2.1368,1.07E-10,-5.56E-10,-1.38E-08
420008,0.64,-2.2264,-7.72E-11,4.08E-09,-1.97E-08
420012,0.64,-2.1966,-3.25E-12,-2.59E-09,-2.18E-08
420016,0.64,-2.1667,1.63E-10,-5.70E-09,-1.96E-08
420000,0.64,-2.2862,-8.98E-11,2.74E-10,-1.21E-08
419992,0.64,-2.346,-1.02E-10,3.79E-11,-8.30E-09
419996,0.64,-2.3161,-1.18E-10,1.02E-10,-1.01E-08
419972,0.64,-2.5253,-3.87E-11,2.39E-11,-1.98E-09
418040,0.63625,-2.5029,-6.23E-11,-6.14E-12,-2.41E-09
418039,0.63875,-2.5029,-3.92E-11,-4.31E-12,-2.42E-09
